Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,country,GDP_per_capita,food_supply,_merge,GDP_per_capita_clean,gdp_group
TAJIKISTAN,Wheat,2001-01-01,691,452.56,9.16,13098,TAJIKISTAN,1480,1960.0,both,1480.0,Low GDP
TAJIKISTAN,Maize,2002-01-01,691,377.88,8.63,35117,TAJIKISTAN,1600,1940.0,both,1600.0,Low GDP
TAJIKISTAN,Potatoes,2002-01-01,691,377.88,8.63,158022,TAJIKISTAN,1600,1940.0,both,1600.0,Low GDP
TAJIKISTAN,"Rice, paddy",2002-01-01,691,377.88,8.63,28523,TAJIKISTAN,1600,1940.0,both,1600.0,Low GDP
TAJIKISTAN,Sorghum,2002-01-01,691,377.88,8.63,12353,TAJIKISTAN,1600,1940.0,both,1600.0,Low GDP
TAJIKISTAN,Soybeans,2002-01-01,691,377.88,8.63,230,TAJIKISTAN,1600,1940.0,both,1600.0,Low GDP
TAJIKISTAN,Wheat,2002-01-01,691,377.88,8.63,17898,TAJIKISTAN,1600,1940.0,both,1600.0,Low GDP
TAJIKISTAN,Maize,2004-01-01,691,228.5,9.24,46811,TAJIKISTAN,1860,1980.0,both,1860.0,Low GDP
TAJIKISTAN,Potatoes,2004-01-01,691,228.5,9.24,183006,TAJIKISTAN,1860,1980.0,both,1860.0,Low GDP
TAJIKISTAN,"Rice, paddy",2004-01-01,691,228.5,9.24,36408,TAJIKISTAN,1860,1980.0,both,1860.0,Low GDP
TAJIKISTAN,Sorghum,2004-01-01,691,228.5,9.24,17786,TAJIKISTAN,1860,1980.0,both,1860.0,Low GDP
TAJIKISTAN,Soybeans,2004-01-01,691,228.5,9.24,100,TAJIKISTAN,1860,1980.0,both,1860.0,Low GDP
TAJIKISTAN,Wheat,2004-01-01,691,228.5,9.24,19897,TAJIKISTAN,1860,1980.0,both,1860.0,Low GDP
TAJIKISTAN,Maize,2005-01-01,691,235.4,8.61,40471,TAJIKISTAN,1940,2060.0,both,1940.0,Low GDP
TAJIKISTAN,Potatoes,2005-01-01,691,235.4,8.61,196227,TAJIKISTAN,1940,2060.0,both,1940.0,Low GDP
TAJIKISTAN,"Rice, paddy",2005-01-01,691,235.4,8.61,32844,TAJIKISTAN,1940,2060.0,both,1940.0,Low GDP
TAJIKISTAN,Sorghum,2005-01-01,691,235.4,8.61,12140,TAJIKISTAN,1940,2060.0,both,1940.0,Low GDP
TAJIKISTAN,Wheat,2005-01-01,691,235.4,8.61,19603,TAJIKISTAN,1940,2060.0,both,1940.0,Low GDP
TAJIKISTAN,Maize,2006-01-01,691,241.9,8.97,37740,TAJIKISTAN,2020,2060.0,both,2020.0,Low GDP
TAJIKISTAN,Potatoes,2006-01-01,691,241.9,8.97,198508,TAJIKISTAN,2020,2060.0,both,2020.0,Low GDP
TAJIKISTAN,"Rice, paddy",2006-01-01,691,241.9,8.97,31415,TAJIKISTAN,2020,2060.0,both,2020.0,Low GDP
TAJIKISTAN,Sorghum,2006-01-01,691,241.9,8.97,14240,TAJIKISTAN,2020,2060.0,both,2020.0,Low GDP
TAJIKISTAN,Soybeans,2006-01-01,691,241.9,8.97,500,TAJIKISTAN,2020,2060.0,both,2020.0,Low GDP
TAJIKISTAN,Wheat,2006-01-01,691,241.9,8.97,19967,TAJIKISTAN,2020,2060.0,both,2020.0,Low GDP
TAJIKISTAN,Maize,2007-01-01,691,247.9,8.69,40109,TAJIKISTAN,2130,2060.0,both,2130.0,Low GDP
TAJIKISTAN,Potatoes,2007-01-01,691,247.9,8.69,218368,TAJIKISTAN,2130,2060.0,both,2130.0,Low GDP
TAJIKISTAN,"Rice, paddy",2007-01-01,691,247.9,8.69,30707,TAJIKISTAN,2130,2060.0,both,2130.0,Low GDP
TAJIKISTAN,Sorghum,2007-01-01,691,247.9,8.69,16316,TAJIKISTAN,2130,2060.0,both,2130.0,Low GDP
TAJIKISTAN,Soybeans,2007-01-01,691,247.9,8.69,824,TAJIKISTAN,2130,2060.0,both,2130.0,Low GDP
TAJIKISTAN,Wheat,2007-01-01,691,247.9,8.69,23500,TAJIKISTAN,2130,2060.0,both,2130.0,Low GDP
TAJIKISTAN,Maize,2008-01-01,691,253.5,8.29,93985,TAJIKISTAN,2240,2080.0,both,2240.0,Low GDP
TAJIKISTAN,Potatoes,2008-01-01,691,253.5,8.29,237053,TAJIKISTAN,2240,2080.0,both,2240.0,Low GDP
TAJIKISTAN,"Rice, paddy",2008-01-01,691,253.5,8.29,52616,TAJIKISTAN,2240,2080.0,both,2240.0,Low GDP
TAJIKISTAN,Sorghum,2008-01-01,691,253.5,8.29,10687,TAJIKISTAN,2240,2080.0,both,2240.0,Low GDP
TAJIKISTAN,Soybeans,2008-01-01,691,253.5,8.29,112,TAJIKISTAN,2240,2080.0,both,2240.0,Low GDP
TAJIKISTAN,Wheat,2008-01-01,691,253.5,8.29,19866,TAJIKISTAN,2240,2080.0,both,2240.0,Low GDP
TAJIKISTAN,Maize,2009-01-01,691,258.1,8.42,98893,TAJIKISTAN,2270,2100.0,both,2270.0,Low GDP
TAJIKISTAN,Potatoes,2009-01-01,691,258.1,8.42,231535,TAJIKISTAN,2270,2100.0,both,2270.0,Low GDP
TAJIKISTAN,"Rice, paddy",2009-01-01,691,258.1,8.42,43558,TAJIKISTAN,2270,2100.0,both,2270.0,Low GDP
TAJIKISTAN,Sorghum,2009-01-01,691,258.1,8.42,8889,TAJIKISTAN,2270,2100.0,both,2270.0,Low GDP
TAJIKISTAN,Soybeans,2009-01-01,691,258.1,8.42,2459,TAJIKISTAN,2270,2100.0,both,2270.0,Low GDP
TAJIKISTAN,Wheat,2009-01-01,691,258.1,8.42,30343,TAJIKISTAN,2270,2100.0,both,2270.0,Low GDP
TAJIKISTAN,Maize,2010-01-01,691,262.1,8.98,120521,TAJIKISTAN,2360,2110.0,both,2360.0,Low GDP
TAJIKISTAN,Potatoes,2010-01-01,691,262.1,8.98,239308,TAJIKISTAN,2360,2110.0,both,2360.0,Low GDP
TAJIKISTAN,"Rice, paddy",2010-01-01,691,262.1,8.98,51740,TAJIKISTAN,2360,2110.0,both,2360.0,Low GDP
TAJIKISTAN,Sorghum,2010-01-01,691,262.1,8.98,17840,TAJIKISTAN,2360,2110.0,both,2360.0,Low GDP
TAJIKISTAN,Soybeans,2010-01-01,691,262.1,8.98,2156,TAJIKISTAN,2360,2110.0,both,2360.0,Low GDP
TAJIKISTAN,Wheat,2010-01-01,691,262.1,8.98,30159,TAJIKISTAN,2360,2110.0,both,2360.0,Low GDP
TAJIKISTAN,Maize,2011-01-01,691,264.6,8.45,121228,TAJIKISTAN,2480,2050.0,both,2480.0,Low GDP
TAJIKISTAN,Potatoes,2011-01-01,691,264.6,8.45,235049,TAJIKISTAN,2480,2050.0,both,2480.0,Low GDP
TAJIKISTAN,"Rice, paddy",2011-01-01,691,264.6,8.45,58186,TAJIKISTAN,2480,2050.0,both,2480.0,Low GDP
TAJIKISTAN,Sorghum,2011-01-01,691,264.6,8.45,7981,TAJIKISTAN,2480,2050.0,both,2480.0,Low GDP
TAJIKISTAN,Soybeans,2011-01-01,691,264.6,8.45,2688,TAJIKISTAN,2480,2050.0,both,2480.0,Low GDP
TAJIKISTAN,Wheat,2011-01-01,691,264.6,8.45,23359,TAJIKISTAN,2480,2050.0,both,2480.0,Low GDP
TAJIKISTAN,Maize,2012-01-01,691,264.6,7.71,125670,TAJIKISTAN,2610,2160.0,both,2610.0,Low GDP
TAJIKISTAN,Potatoes,2012-01-01,691,264.6,7.71,237444,TAJIKISTAN,2610,2160.0,both,2610.0,Low GDP
TAJIKISTAN,"Rice, paddy",2012-01-01,691,264.6,7.71,62517,TAJIKISTAN,2610,2160.0,both,2610.0,Low GDP
TAJIKISTAN,Sorghum,2012-01-01,691,264.6,7.71,29444,TAJIKISTAN,2610,2160.0,both,2610.0,Low GDP
TAJIKISTAN,Soybeans,2012-01-01,691,264.6,7.71,4000,TAJIKISTAN,2610,2160.0,both,2610.0,Low GDP
TAJIKISTAN,Wheat,2012-01-01,691,264.6,7.71,26758,TAJIKISTAN,2610,2160.0,both,2610.0,Low GDP
TAJIKISTAN,Maize,2013-01-01,691,264.6,10.1,124827,TAJIKISTAN,2740,2200.0,both,2740.0,Low GDP
TAJIKISTAN,Potatoes,2013-01-01,691,264.6,10.1,251396,TAJIKISTAN,2740,2200.0,both,2740.0,Low GDP
TAJIKISTAN,"Rice, paddy",2013-01-01,691,264.6,10.1,66592,TAJIKISTAN,2740,2200.0,both,2740.0,Low GDP
TAJIKISTAN,Sorghum,2013-01-01,691,264.6,10.1,34000,TAJIKISTAN,2740,2200.0,both,2740.0,Low GDP
TAJIKISTAN,Soybeans,2013-01-01,691,264.6,10.1,3273,TAJIKISTAN,2740,2200.0,both,2740.0,Low GDP
TAJIKISTAN,Wheat,2013-01-01,691,264.6,10.1,29735,TAJIKISTAN,2740,2200.0,both,2740.0,Low GDP
UGANDA,Cassava,1990-01-01,1180,72.0,23.36,83010,UGANDA,946,2330.0,both,946.0,Low GDP
UGANDA,Maize,1990-01-01,1180,72.0,23.36,15012,UGANDA,946,2330.0,both,946.0,Low GDP
UGANDA,Plantains and others,1990-01-01,1180,72.0,23.36,56499,UGANDA,946,2330.0,both,946.0,Low GDP
UGANDA,Potatoes,1990-01-01,1180,72.0,23.36,70000,UGANDA,946,2330.0,both,946.0,Low GDP
UGANDA,"Rice, paddy",1990-01-01,1180,72.0,23.36,13846,UGANDA,946,2330.0,both,946.0,Low GDP
UGANDA,Sorghum,1990-01-01,1180,72.0,23.36,15000,UGANDA,946,2330.0,both,946.0,Low GDP
UGANDA,Soybeans,1990-01-01,1180,72.0,23.36,9927,UGANDA,946,2330.0,both,946.0,Low GDP
UGANDA,Sweet potatoes,1990-01-01,1180,72.0,23.36,41009,UGANDA,946,2330.0,both,946.0,Low GDP
UGANDA,Wheat,1990-01-01,1180,72.0,23.36,20000,UGANDA,946,2330.0,both,946.0,Low GDP
UGANDA,Cassava,1991-01-01,1180,72.0,23.3,83008,UGANDA,954,2270.0,both,954.0,Low GDP
UGANDA,Maize,1991-01-01,1180,72.0,23.3,13500,UGANDA,954,2270.0,both,954.0,Low GDP
UGANDA,Plantains and others,1991-01-01,1180,72.0,23.3,56503,UGANDA,954,2270.0,both,954.0,Low GDP
UGANDA,Potatoes,1991-01-01,1180,72.0,23.3,71885,UGANDA,954,2270.0,both,954.0,Low GDP
UGANDA,"Rice, paddy",1991-01-01,1180,72.0,23.3,13556,UGANDA,954,2270.0,both,954.0,Low GDP
UGANDA,Sorghum,1991-01-01,1180,72.0,23.3,14819,UGANDA,954,2270.0,both,954.0,Low GDP
UGANDA,Soybeans,1991-01-01,1180,72.0,23.3,10926,UGANDA,954,2270.0,both,954.0,Low GDP
UGANDA,Sweet potatoes,1991-01-01,1180,72.0,23.3,41978,UGANDA,954,2270.0,both,954.0,Low GDP
UGANDA,Wheat,1991-01-01,1180,72.0,23.3,18000,UGANDA,954,2270.0,both,954.0,Low GDP
UGANDA,Cassava,1992-01-01,1180,72.0,23.46,80000,UGANDA,957,2220.0,both,957.0,Low GDP
UGANDA,Maize,1992-01-01,1180,72.0,23.46,15000,UGANDA,957,2220.0,both,957.0,Low GDP
UGANDA,Plantains and others,1992-01-01,1180,72.0,23.46,53502,UGANDA,957,2220.0,both,957.0,Low GDP
UGANDA,Potatoes,1992-01-01,1180,72.0,23.46,72432,UGANDA,957,2220.0,both,957.0,Low GDP
UGANDA,"Rice, paddy",1992-01-01,1180,72.0,23.46,13600,UGANDA,957,2220.0,both,957.0,Low GDP
UGANDA,Sorghum,1992-01-01,1180,72.0,23.46,15000,UGANDA,957,2220.0,both,957.0,Low GDP
UGANDA,Soybeans,1992-01-01,1180,72.0,23.46,10000,UGANDA,957,2220.0,both,957.0,Low GDP
UGANDA,Sweet potatoes,1992-01-01,1180,72.0,23.46,43100,UGANDA,957,2220.0,both,957.0,Low GDP
UGANDA,Wheat,1992-01-01,1180,72.0,23.46,17600,UGANDA,957,2220.0,both,957.0,Low GDP
UGANDA,Cassava,1993-01-01,1180,71.0,23.62,85068,UGANDA,994,2240.0,both,994.0,Low GDP
UGANDA,Maize,1993-01-01,1180,71.0,23.62,15984,UGANDA,994,2240.0,both,994.0,Low GDP
UGANDA,Plantains and others,1993-01-01,1180,71.0,23.62,55255,UGANDA,994,2240.0,both,994.0,Low GDP
UGANDA,Potatoes,1993-01-01,1180,71.0,23.62,80000,UGANDA,994,2240.0,both,994.0,Low GDP
UGANDA,"Rice, paddy",1993-01-01,1180,71.0,23.62,13962,UGANDA,994,2240.0,both,994.0,Low GDP
UGANDA,Sorghum,1993-01-01,1180,71.0,23.62,15020,UGANDA,994,2240.0,both,994.0,Low GDP
UGANDA,Soybeans,1993-01-01,1180,71.0,23.62,10308,UGANDA,994,2240.0,both,994.0,Low GDP
UGANDA,Sweet potatoes,1993-01-01,1180,71.0,23.62,42565,UGANDA,994,2240.0,both,994.0,Low GDP
UGANDA,Wheat,1993-01-01,1180,71.0,23.62,18000,UGANDA,994,2240.0,both,994.0,Low GDP
UGANDA,Cassava,1994-01-01,1180,59.0,23.6,65000,UGANDA,1020,2230.0,both,1020.0,Low GDP
UGANDA,Maize,1994-01-01,1180,59.0,23.6,15098,UGANDA,1020,2230.0,both,1020.0,Low GDP
UGANDA,Plantains and others,1994-01-01,1180,59.0,23.6,56667,UGANDA,1020,2230.0,both,1020.0,Low GDP
UGANDA,Potatoes,1994-01-01,1180,59.0,23.6,83636,UGANDA,1020,2230.0,both,1020.0,Low GDP
UGANDA,"Rice, paddy",1994-01-01,1180,59.0,23.6,14000,UGANDA,1020,2230.0,both,1020.0,Low GDP
UGANDA,Sorghum,1994-01-01,1180,59.0,23.6,15000,UGANDA,1020,2230.0,both,1020.0,Low GDP
UGANDA,Soybeans,1994-01-01,1180,59.0,23.6,11029,UGANDA,1020,2230.0,both,1020.0,Low GDP
UGANDA,Sweet potatoes,1994-01-01,1180,59.0,23.6,45011,UGANDA,1020,2230.0,both,1020.0,Low GDP
UGANDA,Wheat,1994-01-01,1180,59.0,23.6,18000,UGANDA,1020,2230.0,both,1020.0,Low GDP
UGANDA,Cassava,1995-01-01,1180,88.0,23.72,66988,UGANDA,1100,2240.0,both,1100.0,Low GDP
UGANDA,Maize,1995-01-01,1180,88.0,23.72,15989,UGANDA,1100,2240.0,both,1100.0,Low GDP
UGANDA,Plantains and others,1995-01-01,1180,88.0,23.72,59603,UGANDA,1100,2240.0,both,1100.0,Low GDP
UGANDA,Potatoes,1995-01-01,1180,88.0,23.72,80400,UGANDA,1100,2240.0,both,1100.0,Low GDP
UGANDA,"Rice, paddy",1995-01-01,1180,88.0,23.72,14000,UGANDA,1100,2240.0,both,1100.0,Low GDP
UGANDA,Sorghum,1995-01-01,1180,88.0,23.72,15000,UGANDA,1100,2240.0,both,1100.0,Low GDP
UGANDA,Soybeans,1995-01-01,1180,88.0,23.72,10972,UGANDA,1100,2240.0,both,1100.0,Low GDP
UGANDA,Sweet potatoes,1995-01-01,1180,88.0,23.72,45000,UGANDA,1100,2240.0,both,1100.0,Low GDP
UGANDA,Wheat,1995-01-01,1180,88.0,23.72,18000,UGANDA,1100,2240.0,both,1100.0,Low GDP
UGANDA,Cassava,1996-01-01,1180,88.0,23.49,67015,UGANDA,1160,2130.0,both,1160.0,Low GDP
UGANDA,Maize,1996-01-01,1180,88.0,23.49,12997,UGANDA,1160,2130.0,both,1160.0,Low GDP
UGANDA,Plantains and others,1996-01-01,1180,88.0,23.49,60000,UGANDA,1160,2130.0,both,1160.0,Low GDP
UGANDA,Potatoes,1996-01-01,1180,88.0,23.49,60000,UGANDA,1160,2130.0,both,1160.0,Low GDP
UGANDA,"Rice, paddy",1996-01-01,1180,88.0,23.49,14138,UGANDA,1160,2130.0,both,1160.0,Low GDP
UGANDA,Sorghum,1996-01-01,1180,88.0,23.49,10996,UGANDA,1160,2130.0,both,1160.0,Low GDP
UGANDA,Soybeans,1996-01-01,1180,88.0,23.49,11447,UGANDA,1160,2130.0,both,1160.0,Low GDP
UGANDA,Sweet potatoes,1996-01-01,1180,88.0,23.49,30000,UGANDA,1160,2130.0,both,1160.0,Low GDP
UGANDA,Wheat,1996-01-01,1180,88.0,23.49,18000,UGANDA,1160,2130.0,both,1160.0,Low GDP
UGANDA,Cassava,1997-01-01,1180,88.0,24.04,66988,UGANDA,1180,2160.0,both,1180.0,Low GDP
UGANDA,Maize,1997-01-01,1180,88.0,24.04,12375,UGANDA,1180,2160.0,both,1180.0,Low GDP
UGANDA,Plantains and others,1997-01-01,1180,88.0,24.04,60488,UGANDA,1180,2160.0,both,1180.0,Low GDP
UGANDA,Potatoes,1997-01-01,1180,88.0,24.04,64286,UGANDA,1180,2160.0,both,1180.0,Low GDP
UGANDA,"Rice, paddy",1997-01-01,1180,88.0,24.04,13333,UGANDA,1180,2160.0,both,1180.0,Low GDP
UGANDA,Sorghum,1997-01-01,1180,88.0,24.04,10652,UGANDA,1180,2160.0,both,1180.0,Low GDP
UGANDA,Soybeans,1997-01-01,1180,88.0,24.04,11053,UGANDA,1180,2160.0,both,1180.0,Low GDP
UGANDA,Sweet potatoes,1997-01-01,1180,88.0,24.04,35803,UGANDA,1180,2160.0,both,1180.0,Low GDP
UGANDA,Wheat,1997-01-01,1180,88.0,24.04,18000,UGANDA,1180,2160.0,both,1180.0,Low GDP
UGANDA,Cassava,1998-01-01,1180,88.0,23.97,90000,UGANDA,1210,2270.0,both,1210.0,Low GDP
UGANDA,Maize,1998-01-01,1180,88.0,23.97,15000,UGANDA,1210,2270.0,both,1210.0,Low GDP
UGANDA,Plantains and others,1998-01-01,1180,88.0,23.97,60000,UGANDA,1210,2270.0,both,1210.0,Low GDP
UGANDA,Potatoes,1998-01-01,1180,88.0,23.97,64000,UGANDA,1210,2270.0,both,1210.0,Low GDP
UGANDA,"Rice, paddy",1998-01-01,1180,88.0,23.97,14063,UGANDA,1210,2270.0,both,1210.0,Low GDP
UGANDA,Sorghum,1998-01-01,1180,88.0,23.97,15000,UGANDA,1210,2270.0,both,1210.0,Low GDP
UGANDA,Soybeans,1998-01-01,1180,88.0,23.97,11500,UGANDA,1210,2270.0,both,1210.0,Low GDP
UGANDA,Sweet potatoes,1998-01-01,1180,88.0,23.97,40000,UGANDA,1210,2270.0,both,1210.0,Low GDP
UGANDA,Wheat,1998-01-01,1180,88.0,23.97,18000,UGANDA,1210,2270.0,both,1210.0,Low GDP
UGANDA,Cassava,1999-01-01,1180,88.0,23.52,130000,UGANDA,1260,2250.0,both,1260.0,Low GDP
UGANDA,Maize,1999-01-01,1180,88.0,23.52,17319,UGANDA,1260,2250.0,both,1260.0,Low GDP
UGANDA,Plantains and others,1999-01-01,1180,88.0,23.52,57000,UGANDA,1260,2250.0,both,1260.0,Low GDP
UGANDA,Potatoes,1999-01-01,1180,88.0,23.52,70156,UGANDA,1260,2250.0,both,1260.0,Low GDP
UGANDA,"Rice, paddy",1999-01-01,1180,88.0,23.52,13971,UGANDA,1260,2250.0,both,1260.0,Low GDP
UGANDA,Sorghum,1999-01-01,1180,88.0,23.52,15018,UGANDA,1260,2250.0,both,1260.0,Low GDP
UGANDA,Soybeans,1999-01-01,1180,88.0,23.52,12024,UGANDA,1260,2250.0,both,1260.0,Low GDP
UGANDA,Sweet potatoes,1999-01-01,1180,88.0,23.52,43673,UGANDA,1260,2250.0,both,1260.0,Low GDP
UGANDA,Wheat,1999-01-01,1180,88.0,23.52,18333,UGANDA,1260,2250.0,both,1260.0,Low GDP
UGANDA,Cassava,2000-01-01,1180,88.0,23.75,123840,UGANDA,1260,2270.0,both,1260.0,Low GDP
UGANDA,Maize,2000-01-01,1180,88.0,23.75,17424,UGANDA,1260,2270.0,both,1260.0,Low GDP
UGANDA,Plantains and others,2000-01-01,1180,88.0,23.75,58999,UGANDA,1260,2270.0,both,1260.0,Low GDP
UGANDA,Potatoes,2000-01-01,1180,88.0,23.75,70294,UGANDA,1260,2270.0,both,1260.0,Low GDP
UGANDA,"Rice, paddy",2000-01-01,1180,88.0,23.75,15139,UGANDA,1260,2270.0,both,1260.0,Low GDP
UGANDA,Sorghum,2000-01-01,1180,88.0,23.75,12893,UGANDA,1260,2270.0,both,1260.0,Low GDP
UGANDA,Soybeans,2000-01-01,1180,88.0,23.75,12075,UGANDA,1260,2270.0,both,1260.0,Low GDP
UGANDA,Sweet potatoes,2000-01-01,1180,88.0,23.75,43207,UGANDA,1260,2270.0,both,1260.0,Low GDP
UGANDA,Wheat,2000-01-01,1180,88.0,23.75,17143,UGANDA,1260,2270.0,both,1260.0,Low GDP
UGANDA,Cassava,2001-01-01,1180,88.0,23.47,135000,UGANDA,1290,2280.0,both,1290.0,Low GDP
UGANDA,Maize,2001-01-01,1180,88.0,23.47,18006,UGANDA,1290,2280.0,both,1290.0,Low GDP
UGANDA,Plantains and others,2001-01-01,1180,88.0,23.47,60000,UGANDA,1290,2280.0,both,1290.0,Low GDP
UGANDA,Potatoes,2001-01-01,1180,88.0,23.47,69589,UGANDA,1290,2280.0,both,1290.0,Low GDP
UGANDA,"Rice, paddy",2001-01-01,1180,88.0,23.47,15000,UGANDA,1290,2280.0,both,1290.0,Low GDP
UGANDA,Sorghum,2001-01-01,1180,88.0,23.47,15000,UGANDA,1290,2280.0,both,1290.0,Low GDP
UGANDA,Soybeans,2001-01-01,1180,88.0,23.47,11339,UGANDA,1290,2280.0,both,1290.0,Low GDP
UGANDA,Sweet potatoes,2001-01-01,1180,88.0,23.47,43969,UGANDA,1290,2280.0,both,1290.0,Low GDP
UGANDA,Wheat,2001-01-01,1180,88.0,23.47,17500,UGANDA,1290,2280.0,both,1290.0,Low GDP
UGANDA,Cassava,2002-01-01,1180,88.0,23.99,135000,UGANDA,1350,2330.0,both,1350.0,Low GDP
UGANDA,Maize,2002-01-01,1180,88.0,23.99,18003,UGANDA,1350,2330.0,both,1350.0,Low GDP
UGANDA,Plantains and others,2002-01-01,1180,88.0,23.99,60000,UGANDA,1350,2330.0,both,1350.0,Low GDP
UGANDA,Potatoes,2002-01-01,1180,88.0,23.99,70000,UGANDA,1350,2330.0,both,1350.0,Low GDP
UGANDA,"Rice, paddy",2002-01-01,1180,88.0,23.99,15000,UGANDA,1350,2330.0,both,1350.0,Low GDP
UGANDA,Sorghum,2002-01-01,1180,88.0,23.99,14982,UGANDA,1350,2330.0,both,1350.0,Low GDP
UGANDA,Soybeans,2002-01-01,1180,88.0,23.99,10993,UGANDA,1350,2330.0,both,1350.0,Low GDP
UGANDA,Sweet potatoes,2002-01-01,1180,88.0,23.99,44007,UGANDA,1350,2330.0,both,1350.0,Low GDP
UGANDA,Wheat,2002-01-01,1180,88.0,23.99,17500,UGANDA,1350,2330.0,both,1350.0,Low GDP
UGANDA,Cassava,2004-01-01,1180,88.0,24.02,135135,UGANDA,1440,2350.0,both,1440.0,Low GDP
UGANDA,Maize,2004-01-01,1180,88.0,24.02,14400,UGANDA,1440,2350.0,both,1440.0,Low GDP
UGANDA,Plantains and others,2004-01-01,1180,88.0,24.02,58000,UGANDA,1440,2350.0,both,1440.0,Low GDP
UGANDA,Potatoes,2004-01-01,1180,88.0,24.02,69036,UGANDA,1440,2350.0,both,1440.0,Low GDP
UGANDA,"Rice, paddy",2004-01-01,1180,88.0,24.02,13011,UGANDA,1440,2350.0,both,1440.0,Low GDP
UGANDA,Sorghum,2004-01-01,1180,88.0,24.02,14000,UGANDA,1440,2350.0,both,1440.0,Low GDP
UGANDA,Soybeans,2004-01-01,1180,88.0,24.02,10972,UGANDA,1440,2350.0,both,1440.0,Low GDP
UGANDA,Sweet potatoes,2004-01-01,1180,88.0,24.02,44020,UGANDA,1440,2350.0,both,1440.0,Low GDP
UGANDA,Wheat,2004-01-01,1180,88.0,24.02,16667,UGANDA,1440,2350.0,both,1440.0,Low GDP
UGANDA,Cassava,2005-01-01,1180,88.0,24.29,144083,UGANDA,1490,2330.0,both,1490.0,Low GDP
UGANDA,Maize,2005-01-01,1180,88.0,24.29,15859,UGANDA,1490,2330.0,both,1490.0,Low GDP
UGANDA,Plantains and others,2005-01-01,1180,88.0,24.29,54000,UGANDA,1490,2330.0,both,1490.0,Low GDP
UGANDA,Potatoes,2005-01-01,1180,88.0,24.29,68023,UGANDA,1490,2330.0,both,1490.0,Low GDP
UGANDA,"Rice, paddy",2005-01-01,1180,88.0,24.29,15000,UGANDA,1490,2330.0,both,1490.0,Low GDP
UGANDA,Sorghum,2005-01-01,1180,88.0,24.29,15272,UGANDA,1490,2330.0,both,1490.0,Low GDP
UGANDA,Soybeans,2005-01-01,1180,88.0,24.29,10972,UGANDA,1490,2330.0,both,1490.0,Low GDP
UGANDA,Sweet potatoes,2005-01-01,1180,88.0,24.29,44136,UGANDA,1490,2330.0,both,1490.0,Low GDP
UGANDA,Wheat,2005-01-01,1180,88.0,24.29,16667,UGANDA,1490,2330.0,both,1490.0,Low GDP
UGANDA,Cassava,2006-01-01,1180,88.0,23.95,129974,UGANDA,1600,2280.0,both,1600.0,Low GDP
UGANDA,Maize,2006-01-01,1180,88.0,23.95,15361,UGANDA,1600,2280.0,both,1600.0,Low GDP
UGANDA,Plantains and others,2006-01-01,1180,88.0,23.95,53989,UGANDA,1600,2280.0,both,1600.0,Low GDP
UGANDA,Potatoes,2006-01-01,1180,88.0,23.95,69778,UGANDA,1600,2280.0,both,1600.0,Low GDP
UGANDA,"Rice, paddy",2006-01-01,1180,88.0,23.95,13628,UGANDA,1600,2280.0,both,1600.0,Low GDP
UGANDA,Sorghum,2006-01-01,1180,88.0,23.95,14286,UGANDA,1600,2280.0,both,1600.0,Low GDP
UGANDA,Soybeans,2006-01-01,1180,88.0,23.95,12069,UGANDA,1600,2280.0,both,1600.0,Low GDP
UGANDA,Sweet potatoes,2006-01-01,1180,88.0,23.95,45000,UGANDA,1600,2280.0,both,1600.0,Low GDP
UGANDA,Wheat,2006-01-01,1180,88.0,23.95,18000,UGANDA,1600,2280.0,both,1600.0,Low GDP
UGANDA,Cassava,2007-01-01,1180,88.0,23.68,128834,UGANDA,1680,2210.0,both,1680.0,Low GDP
UGANDA,Maize,2007-01-01,1180,88.0,23.68,14950,UGANDA,1680,2210.0,both,1680.0,Low GDP
UGANDA,Plantains and others,2007-01-01,1180,88.0,23.68,55012,UGANDA,1680,2210.0,both,1680.0,Low GDP
UGANDA,Potatoes,2007-01-01,1180,88.0,23.68,69892,UGANDA,1680,2210.0,both,1680.0,Low GDP
UGANDA,"Rice, paddy",2007-01-01,1180,88.0,23.68,13613,UGANDA,1680,2210.0,both,1680.0,Low GDP
UGANDA,Sorghum,2007-01-01,1180,88.0,23.68,14573,UGANDA,1680,2210.0,both,1680.0,Low GDP
UGANDA,Soybeans,2007-01-01,1180,88.0,23.68,11973,UGANDA,1680,2210.0,both,1680.0,Low GDP
UGANDA,Sweet potatoes,2007-01-01,1180,88.0,23.68,45912,UGANDA,1680,2210.0,both,1680.0,Low GDP
UGANDA,Wheat,2007-01-01,1180,88.0,23.68,17273,UGANDA,1680,2210.0,both,1680.0,Low GDP
UGANDA,Cassava,2008-01-01,1180,88.0,23.68,72252,UGANDA,1770,2180.0,both,1770.0,Low GDP
UGANDA,Maize,2008-01-01,1180,88.0,23.68,22005,UGANDA,1770,2180.0,both,1770.0,Low GDP
UGANDA,Plantains and others,2008-01-01,1180,88.0,23.68,46017,UGANDA,1770,2180.0,both,1770.0,Low GDP
UGANDA,Potatoes,2008-01-01,1180,88.0,23.68,47419,UGANDA,1770,2180.0,both,1770.0,Low GDP
UGANDA,"Rice, paddy",2008-01-01,1180,88.0,23.68,13895,UGANDA,1770,2180.0,both,1770.0,Low GDP
